Time,Open,High,Low,Latest,Change,%Change,Volume
"2023-06-30 08:00",260.6,264.45,259.89,263.0225,5.5225,+2.14%,49894958
"2023-06-29 12:00",257.8,258.93,254.45,257.5,-0.3099,-0.12%,49959935
"2023-06-29 08:00",258.03,260.74,253.61,257.8099,1.5699,+0.61%,58501980
"2023-06-28 12:00",257.34,258.88,253.9,256.24,-1.12,-0.44%,63029810
"2023-06-28 08:00",249.7,259.88,248.89,257.36,7.15,+2.86%,70316044
"2023-06-27 12:00",245.0585,250.3899,243.435,250.21,5.16,+2.11%,68483074
"2023-06-27 08:00",243.24,247.1,240.85,245.05,4,+1.66%,68149436
"2023-06-26 12:00",249.83,249.88,240.7,241.05,-8.79,-3.52%,80423605
"2023-06-26 08:00",250.065,258.37,248.53,249.84,-6.76,-2.63%,66257411
"2023-06-23 12:00",258.76,262.45,254.68,256.6,-2.19,-0.85%,75542393
"2023-06-23 08:00",259.29,262.02,252.8,258.79,-5.82,-2.20%,69749571
"2023-06-22 12:00",263.35,265,259.71,264.61,1.24,+0.47%,56872525
"2023-06-22 08:00",250.77,263.4,248.25,263.37,3.91,+1.51%,71982648
"2023-06-21 12:00",262.24,264.7,257.78,259.46,-2.775,-1.06%,79897497
"2023-06-21 08:00",275.13,276.99,260.14,262.235,-12.215,-4.45%,91711365
"2023-06-20 12:00",264.85,274.75,264.64,274.45,9.625,+3.63%,73962066
"2023-06-20 08:00",261.5,266.73,261.12,264.825,4.285,+1.64%,60793938
"2023-06-16 12:00",259.509,263.6,259.01,260.54,1.02,+0.39%,66590350
"2023-06-16 08:00",258.92,263.47,257.2091,259.52,3.62,+1.41%,69378505
"2023-06-15 12:00",257.335,257.75,254.27,255.9,-1.435,-0.56%,63187277
"2023-06-15 08:00",248.4,258.95,247.29,257.335,0.545,+0.21%,65814332
"2023-06-14 12:00",256.9158,259.18,250.5,256.79,-0.1468,-0.06%,77005571
"2023-06-14 08:00",260.17,261.57,255.25,256.9368,-1.7732,-0.69%,60073250
"2023-06-13 12:00",256.0673,259.68,255.63,258.71,2.6401,+1.03%,64692096
"2023-06-13 08:00",253.51,257.8,251.34,256.0699,6.2399,+2.50%,65375559
"2023-06-12 12:00",247.1,250.97,245.5,249.83,2.7387,+1.11%,58941597
