Time,Open,High,Low,Latest,Change,%Change,Volume
"2024-03-13 12:00",516.44,517.29,514.49,515.97,-0.46,-0.09%,23607072
"2024-03-13 08:00",517.11,517.12,515.67,516.43,-0.35,-0.07%,13866405
"2024-03-12 12:00",515.87,517.38,513.55,516.78,0.9,+0.17%,27642749
"2024-03-12 08:00",513.45,516.535,510.86,515.88,4.6,+0.90%,24622475
"2024-03-11 12:00",510.83,511.88,509.98,511.28,0.4401,+0.09%,22825224
"2024-03-11 08:00",510.48,510.94,508.5,510.8399,-0.9301,-0.18%,19563374
"2024-03-08 12:00",514.01,514.9,511.13,511.77,-2.247,-0.44%,37621154
"2024-03-08 08:00",515.46,518.2201,513.94,514.017,-0.773,-0.15%,25181996
"2024-03-07 12:00",514.61,515.89,514.02,514.79,0.17,+0.03%,26036709
"2024-03-07 08:00",513.14,514.87,512.18,514.62,4.87,+0.96%,17337082
"2024-03-06 12:00",511.22,512.069,508.52,509.75,-1.4659,-0.29%,33356157
"2024-03-06 08:00",510.55,511.64,508.42,511.2159,4.0359,+0.80%,17755318
"2024-03-05 12:00",507.66,508.51,504.91,507.18,-0.5,-0.10%,33002105
"2024-03-05 08:00",510.24,510.7,506.96,507.68,-4.62,-0.90%,20596913
"2024-03-04 12:00",512.72,514.2,512.17,512.3,-0.43,-0.08%,24346606
"2024-03-04 08:00",512.03,512.88,512,512.73,-0.11,-0.02%,11932004
"2024-03-01 12:00",511.15,513.29,510.71,512.84,1.6992,+0.33%,29619648
"2024-03-01 08:00",508.98,511.38,508.56,511.1408,3.3608,+0.66%,19398884
"2024-02-29 12:00",506.65,509.74,506.505,507.78,1.13,+0.22%,35868527
"2024-02-29 08:00",508.07,508.8455,505.35,506.65,0.39,+0.08%,19614670
"2024-02-28 12:00",506.57,506.78,505.1776,506.26,-0.31,-0.06%,24215022
"2024-02-28 08:00",505.33,506.855,504.96,506.57,-0.36,-0.07%,13234797
"2024-02-27 12:00",505.92,507.16,504.75,506.93,1.03,+0.20%,22912330
"2024-02-27 08:00",506.7,506.74,505.46,505.9,-0.09,-0.02%,11192071
"2024-02-26 12:00",507.73,507.9,505.86,505.99,-1.73,-0.34%,23738447
"2024-02-26 08:00",508.3,508.75,507.015,507.72,-0.13,-0.03%,11987980
"2024-02-23 12:00",508.505,509.06,507.63,507.85,-0.66,-0.13%,25864194
"2024-02-23 08:00",509.27,510.13,507.1,508.51,1.01,+0.20%,17980320
"2024-02-22 12:00",505.25,508.49,504.91,507.5,2.255,+0.45%,35216018
"2024-02-22 08:00",504.01,505.89,503.02,505.245,8.035,+1.62%,23394564
"2024-02-21 12:00",495.99,497.37,493.56,497.21,1.23,+0.25%,29019549
"2024-02-21 08:00",495.42,496.305,494.91,495.98,-0.78,-0.16%,11744536
"2024-02-20 12:00",495.75,496.88,494.45,496.76,1.02,+0.21%,34026161
"2024-02-20 08:00",497.72,498.41,495.67,495.74,-3.74,-0.75%,19676914
"2024-02-16 12:00",502.215,502.87,498.98,499.48,-2.73,-0.54%,29582853
