dataset,min_rr,fvg_lookback,pm_big_day_range_atr,min_stop_atr,bias_min_score,min_confs,require_fvg_tap,accum_minutes,target_mode,hours,trades,total_R,avg_R,win_rate,is_trades,is_total_R,is_avg_R,is_win_rate,oos_trades,oos_total_R,oos_avg_R,oos_win_rate,split_date
SPY_5m,2.0,24,0.75,0.25,1.0,1,False,60,pdh_pdl,"10,14",112,3.9,0.035,36.6,67,-0.3,-0.005,35.8,45,4.2,0.093,37.8,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,1,False,60,rr,10,188,-12.59,-0.067,37.8,111,-11.36,-0.102,34.2,77,-1.23,-0.016,42.9,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,1,False,60,rr,"10,14",215,-23.9,-0.111,36.7,126,-17.45,-0.139,34.1,89,-6.44,-0.072,40.4,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,15,pdh_pdl,10,45,4.19,0.093,51.1,29,-1.57,-0.054,48.3,16,5.76,0.36,56.2,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,15,pdh_pdl,"10,14",51,5.08,0.1,51.0,33,0.05,0.002,51.5,18,5.03,0.279,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,15,rr,10,153,2.71,0.018,47.7,94,-2.33,-0.025,44.7,59,5.04,0.085,52.5,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,15,rr,"10,14",186,2.14,0.011,47.8,115,-4.67,-0.041,44.3,71,6.81,0.096,53.5,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,30,pdh_pdl,10,30,3.46,0.115,56.7,22,1.97,0.089,54.5,8,1.49,0.187,62.5,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,30,pdh_pdl,"10,14",35,4.05,0.116,54.3,25,3.28,0.131,56.0,10,0.77,0.077,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,30,rr,10,116,-4.22,-0.036,45.7,74,-2.9,-0.039,44.6,42,-1.32,-0.031,47.6,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,30,rr,"10,14",144,-0.72,-0.005,47.2,91,-3.93,-0.043,45.1,53,3.21,0.061,50.9,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,60,pdh_pdl,10,24,1.73,0.072,50.0,16,2.56,0.16,50.0,8,-0.83,-0.104,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,60,pdh_pdl,"10,14",26,2.02,0.078,50.0,17,2.88,0.169,52.9,9,-0.86,-0.095,44.4,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,60,rr,10,85,-6.68,-0.079,45.9,51,-0.7,-0.014,47.1,34,-5.99,-0.176,44.1,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,True,60,rr,"10,14",96,-10.92,-0.114,44.8,58,-2.79,-0.048,46.6,38,-8.13,-0.214,42.1,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,15,pdh_pdl,10,91,16.15,0.177,44.0,56,-4.25,-0.076,39.3,35,20.4,0.583,51.4,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,15,pdh_pdl,"10,14",103,26.78,0.26,46.6,65,7.35,0.113,46.2,38,19.43,0.511,47.4,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,15,rr,10,238,8.73,0.037,45.0,140,0.24,0.002,42.1,98,8.49,0.087,49.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,15,rr,"10,14",279,14.82,0.053,45.5,164,1.58,0.01,42.7,115,13.24,0.115,49.6,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,30,pdh_pdl,10,80,18.49,0.231,45.0,50,-0.66,-0.013,42.0,30,19.15,0.638,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,30,pdh_pdl,"10,14",88,19.29,0.219,45.5,55,1.11,0.02,45.5,33,18.18,0.551,45.5,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,30,rr,10,196,4.87,0.025,44.9,114,-3.55,-0.031,41.2,82,8.42,0.103,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,30,rr,"10,14",234,6.72,0.029,45.7,135,-4.98,-0.037,42.2,99,11.7,0.118,50.5,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,60,pdh_pdl,10,65,4.59,0.071,44.6,43,-1.12,-0.026,41.9,22,5.7,0.259,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,60,pdh_pdl,"10,14",70,5.94,0.085,45.7,46,0.5,0.011,45.7,24,5.44,0.227,45.8,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,60,rr,10,151,-5.73,-0.038,46.4,91,-8.22,-0.09,42.9,60,2.48,0.041,51.7,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,2,False,60,rr,"10,14",171,-11.23,-0.066,45.0,105,-11.27,-0.107,42.9,66,0.04,0.001,48.5,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,15,pdh_pdl,10,10,-0.58,-0.058,60.0,8,-3.06,-0.383,50.0,2,2.48,1.241,100.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,15,pdh_pdl,"10,14",13,-1.32,-0.101,46.2,9,-3.07,-0.341,44.4,4,1.75,0.438,50.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,15,rr,10,70,7.52,0.107,61.4,44,-3.9,-0.089,50.0,26,11.41,0.439,80.8,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,15,rr,"10,14",93,4.43,0.048,54.8,55,-5.54,-0.101,47.3,38,9.97,0.262,65.8,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,30,pdh_pdl,10,6,-1.37,-0.228,66.7,6,-1.37,-0.228,66.7,0,0.0,0.0,0.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,30,pdh_pdl,"10,14",9,-2.11,-0.234,44.4,7,-1.38,-0.197,57.1,2,-0.73,-0.364,0.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,30,rr,10,50,-2.96,-0.059,56.0,35,-5.9,-0.169,45.7,15,2.94,0.196,80.0,2025-07-27
SPY_5m,2.0,24,0.75,0.25,1.0,3,True,30,rr,"10,14",68,-4.03,-0.059,50.0,43,-5.91,-0.138,44.2,25,1.88,0.075,60.0,2025-07-27
