symbol,timeframe,lookback,threshold,atr_mult,trend_filter,session_window,trades,win_rate,expectancy,total_R
GLD,15m,32,0.02,2.5,off,us_market_hours,71,59.2,0.085,6.04
GLD,15m,32,0.02,2.5,on,all_hours,86,51.2,0.023,1.98
GLD,15m,32,0.02,2.5,on,us_market_hours,46,67.4,0.151,6.95
GLD,15m,32,0.02,3.0,off,all_hours,128,53.9,0.078,9.98
GLD,15m,32,0.02,3.0,off,us_market_hours,70,58.6,0.087,6.09
GLD,15m,32,0.02,3.0,on,all_hours,80,52.5,0.05,4.0
GLD,15m,32,0.02,3.0,on,us_market_hours,45,66.7,0.153,6.88
GLD,15m,32,0.02,3.5,off,all_hours,124,52.4,0.048,5.95
GLD,15m,32,0.02,3.5,off,us_market_hours,68,58.8,0.071,4.83
GLD,15m,32,0.02,3.5,on,all_hours,78,52.6,0.051,3.98
GLD,15m,32,0.02,3.5,on,us_market_hours,43,67.4,0.139,5.98
GLD,15m,32,0.025,2.0,off,all_hours,104,56.7,0.135,14.04
GLD,15m,32,0.025,2.0,off,us_market_hours,61,60.7,0.173,10.55
GLD,15m,32,0.025,2.0,on,all_hours,61,65.6,0.311,18.97
GLD,15m,32,0.025,2.0,on,us_market_hours,40,72.5,0.354,14.16
GLD,15m,32,0.025,2.5,off,all_hours,95,50.5,0.011,1.04
GLD,15m,32,0.025,2.5,off,us_market_hours,58,62.1,0.103,5.97
GLD,15m,32,0.025,2.5,on,all_hours,59,55.9,0.119,7.02
GLD,15m,32,0.025,2.5,on,us_market_hours,40,72.5,0.262,10.48
GLD,15m,32,0.025,3.0,off,all_hours,84,52.4,0.048,4.03
GLD,15m,32,0.025,3.0,off,us_market_hours,55,61.8,0.055,3.02
GLD,15m,32,0.025,3.0,on,all_hours,53,62.3,0.245,12.98
GLD,15m,32,0.025,3.0,on,us_market_hours,38,73.7,0.209,7.94
GLD,15m,32,0.025,3.5,off,all_hours,82,51.2,0.024,1.97
GLD,15m,32,0.025,3.5,off,us_market_hours,55,61.8,0.062,3.41
GLD,15m,32,0.025,3.5,on,all_hours,51,56.9,0.137,6.99
GLD,15m,32,0.025,3.5,on,us_market_hours,38,73.7,0.191,7.26
GLD,15m,32,0.03,2.0,off,all_hours,65,56.9,0.138,8.97
GLD,15m,32,0.03,2.0,off,us_market_hours,41,56.1,-0.018,-0.74
GLD,15m,32,0.03,2.0,on,all_hours,39,64.1,0.282,11.0
GLD,15m,32,0.03,2.0,on,us_market_hours,27,74.1,0.222,5.99
GLD,15m,32,0.03,2.5,off,all_hours,61,54.1,0.082,5.0
GLD,15m,32,0.03,2.5,off,us_market_hours,41,58.5,-0.01,-0.41
GLD,15m,32,0.03,2.5,on,all_hours,36,61.1,0.222,7.99
GLD,15m,32,0.03,2.5,on,us_market_hours,27,77.8,0.224,6.05
GLD,15m,32,0.03,3.0,off,all_hours,58,51.7,0.034,1.97
GLD,15m,32,0.03,3.0,off,us_market_hours,41,58.5,-0.015,-0.62
GLD,15m,32,0.03,3.0,on,all_hours,34,55.9,0.118,4.01
GLD,15m,32,0.03,3.0,on,us_market_hours,27,77.8,0.173,4.67
GLD,15m,32,0.03,3.5,off,all_hours,55,54.5,0.091,5.0
GLD,15m,32,0.03,3.5,off,us_market_hours,40,57.5,0.012,0.48
GLD,15m,32,0.03,3.5,on,all_hours,32,56.2,0.125,4.0
GLD,15m,32,0.03,3.5,on,us_market_hours,27,77.8,0.17,4.59
GLD,15m,48,0.01,2.0,off,all_hours,351,55.3,0.105,36.85
GLD,15m,48,0.01,2.0,off,us_market_hours,254,50.8,0.009,2.29
GLD,15m,48,0.01,2.0,on,all_hours,211,59.7,0.194,40.93
GLD,15m,48,0.01,2.0,on,us_market_hours,150,57.3,0.108,16.2
GLD,15m,48,0.01,2.5,off,all_hours,319,51.7,0.034,10.85
GLD,15m,48,0.01,2.5,off,us_market_hours,245,49.8,-0.017,-4.16
GLD,15m,48,0.01,2.5,on,all_hours,196,57.7,0.153,29.99
GLD,15m,48,0.01,2.5,on,us_market_hours,144,56.9,0.082,11.81
GLD,15m,48,0.01,3.0,off,all_hours,295,49.5,-0.01,-2.95
GLD,15m,48,0.01,3.0,off,us_market_hours,237,49.4,-0.025,-5.93
GLD,15m,48,0.01,3.0,on,all_hours,188,56.4,0.128,24.06
GLD,15m,48,0.01,3.0,on,us_market_hours,141,57.4,0.085,11.99
GLD,15m,48,0.01,3.5,off,all_hours,275,49.1,-0.018,-4.95
GLD,15m,48,0.01,3.5,off,us_market_hours,233,49.4,-0.013,-3.03
GLD,15m,48,0.01,3.5,on,all_hours,177,53.7,0.073,12.92
GLD,15m,48,0.01,3.5,on,us_market_hours,139,57.6,0.078,10.84
GLD,15m,48,0.015,2.0,off,all_hours,275,52.7,0.055,15.12
GLD,15m,48,0.015,2.0,off,us_market_hours,209,54.1,0.062,12.96
GLD,15m,48,0.015,2.0,on,all_hours,185,55.7,0.114,21.09
GLD,15m,48,0.015,2.0,on,us_market_hours,146,58.9,0.114,16.64
GLD,15m,48,0.015,2.5,off,all_hours,256,51.6,0.031,7.94
GLD,15m,48,0.015,2.5,off,us_market_hours,199,54.3,0.053,10.55
GLD,15m,48,0.015,2.5,on,all_hours,174,57.5,0.149,25.93
GLD,15m,48,0.015,2.5,on,us_market_hours,138,60.1,0.122,16.84
GLD,15m,48,0.015,3.0,off,all_hours,241,50.6,0.012,2.89
GLD,15m,48,0.015,3.0,off,us_market_hours,193,54.4,0.043,8.3
GLD,15m,48,0.015,3.0,on,all_hours,165,57.0,0.139,22.94
GLD,15m,48,0.015,3.0,on,us_market_hours,134,60.4,0.11,14.74
GLD,15m,48,0.015,3.5,off,all_hours,222,48.6,-0.027,-5.99
GLD,15m,48,0.015,3.5,off,us_market_hours,190,54.2,0.038,7.22
GLD,15m,48,0.015,3.5,on,all_hours,155,52.3,0.045,6.97
GLD,15m,48,0.015,3.5,on,us_market_hours,133,59.4,0.075,9.98
GLD,15m,48,0.02,2.0,off,all_hours,207,54.6,0.092,19.04
GLD,15m,48,0.02,2.0,off,us_market_hours,138,52.9,0.053,7.31
GLD,15m,48,0.02,2.0,on,all_hours,152,53.9,0.079,12.01
GLD,15m,48,0.02,2.0,on,us_market_hours,101,55.4,0.058,5.86
GLD,15m,48,0.02,2.5,off,all_hours,187,49.7,-0.005,-0.94
GLD,15m,48,0.02,2.5,off,us_market_hours,133,54.1,0.056,7.45
GLD,15m,48,0.02,2.5,on,all_hours,137,50.4,0.007,0.96
GLD,15m,48,0.02,2.5,on,us_market_hours,97,57.7,0.075,7.28
GLD,15m,48,0.02,3.0,off,all_hours,168,50.0,0.0,0.0
GLD,15m,48,0.02,3.0,off,us_market_hours,127,54.3,0.022,2.79
GLD,15m,48,0.02,3.0,on,all_hours,125,51.2,0.024,3.0
GLD,15m,48,0.02,3.0,on,us_market_hours,93,57.0,0.013,1.21
GLD,15m,48,0.02,3.5,off,all_hours,158,51.9,0.038,6.0
GLD,15m,48,0.02,3.5,off,us_market_hours,123,55.3,0.037,4.55
GLD,15m,48,0.02,3.5,on,all_hours,121,54.5,0.091,11.01
GLD,15m,48,0.02,3.5,on,us_market_hours,90,57.8,0.036,3.24
GLD,15m,48,0.025,2.0,off,all_hours,136,55.1,0.103,14.01
GLD,15m,48,0.025,2.0,off,us_market_hours,90,54.4,0.018,1.62
GLD,15m,48,0.025,2.0,on,all_hours,97,58.8,0.175,16.97
GLD,15m,48,0.025,2.0,on,us_market_hours,64,60.9,0.072,4.61
GLD,15m,48,0.025,2.5,off,all_hours,120,50.8,0.017,2.04
GLD,15m,48,0.025,2.5,off,us_market_hours,87,56.3,0.033,2.87
GLD,15m,48,0.025,2.5,on,all_hours,89,53.9,0.079,7.03
GLD,15m,48,0.025,2.5,on,us_market_hours,62,64.5,0.115,7.13
GLD,15m,48,0.025,3.0,off,all_hours,103,56.3,0.126,12.98
GLD,15m,48,0.025,3.0,off,us_market_hours,82,57.3,0.073,5.99
GLD,15m,48,0.025,3.0,on,all_hours,82,58.5,0.171,14.02
GLD,15m,48,0.025,3.0,on,us_market_hours,58,65.5,0.157,9.11
GLD,15m,48,0.025,3.5,off,all_hours,103,55.3,0.107,11.02
GLD,15m,48,0.025,3.5,off,us_market_hours,79,57.0,0.091,7.19
GLD,15m,48,0.025,3.5,on,all_hours,80,60.0,0.2,16.0
GLD,15m,48,0.025,3.5,on,us_market_hours,57,66.7,0.166,9.46
GLD,15m,48,0.03,2.0,off,all_hours,92,64.1,0.283,26.04
GLD,15m,48,0.03,2.0,off,us_market_hours,61,57.4,0.129,7.87
GLD,15m,48,0.03,2.0,on,all_hours,66,68.2,0.364,24.02
GLD,15m,48,0.03,2.0,on,us_market_hours,42,64.3,0.203,8.53
GLD,15m,48,0.03,2.5,off,all_hours,85,56.5,0.129,10.96
GLD,15m,48,0.03,2.5,off,us_market_hours,60,56.7,0.092,5.52
GLD,15m,48,0.03,2.5,on,all_hours,63,60.3,0.206,12.98
GLD,15m,48,0.03,2.5,on,us_market_hours,41,65.9,0.221,9.06
GLD,15m,48,0.03,3.0,off,all_hours,78,53.8,0.077,6.01
GLD,15m,48,0.03,3.0,off,us_market_hours,59,54.2,0.022,1.3
GLD,15m,48,0.03,3.0,on,all_hours,56,57.1,0.143,8.01
GLD,15m,48,0.03,3.0,on,us_market_hours,40,62.5,0.116,4.64
GLD,15m,48,0.03,3.5,off,all_hours,75,52.0,0.04,3.0
GLD,15m,48,0.03,3.5,off,us_market_hours,57,52.6,0.009,0.51
GLD,15m,48,0.03,3.5,on,all_hours,56,55.4,0.107,5.99
GLD,15m,48,0.03,3.5,on,us_market_hours,39,61.5,0.062,2.42
GLD,1h,12,0.01,2.0,off,all_hours,215,50.7,0.014,3.01
GLD,1h,12,0.01,2.0,off,us_market_hours,153,49.7,-0.015,-2.3
GLD,1h,12,0.01,2.0,on,all_hours,98,58.2,0.163,15.97
GLD,1h,12,0.01,2.0,on,us_market_hours,64,51.6,0.041,2.62
GLD,1h,12,0.01,2.5,off,all_hours,179,46.4,-0.073,-13.07
GLD,1h,12,0.01,2.5,off,us_market_hours,153,49.0,-0.025,-3.82
GLD,1h,12,0.01,2.5,on,all_hours,92,53.3,0.065,5.98
GLD,1h,12,0.01,2.5,on,us_market_hours,64,53.1,0.048,3.07
GLD,1h,12,0.01,3.0,off,all_hours,160,45.0,-0.1,-16.0
GLD,1h,12,0.01,3.0,off,us_market_hours,152,48.7,-0.022,-3.34
GLD,1h,12,0.01,3.0,on,all_hours,87,49.4,-0.011,-0.96
GLD,1h,12,0.01,3.0,on,us_market_hours,64,53.1,0.036,2.3
GLD,1h,12,0.01,3.5,off,all_hours,135,46.7,-0.067,-9.04
GLD,1h,12,0.01,3.5,off,us_market_hours,151,49.0,-0.008,-1.21
GLD,1h,12,0.01,3.5,on,all_hours,81,51.9,0.037,3.0
GLD,1h,12,0.01,3.5,on,us_market_hours,64,53.1,0.054,3.46
GLD,1h,12,0.015,2.0,off,all_hours,152,54.6,0.092,13.98
GLD,1h,12,0.015,2.0,off,us_market_hours,104,54.8,0.076,7.9
GLD,1h,12,0.015,2.0,on,all_hours,75,62.7,0.253,18.98
GLD,1h,12,0.015,2.0,on,us_market_hours,50,62.0,0.135,6.75
GLD,1h,12,0.015,2.5,off,all_hours,139,53.2,0.065,9.04
GLD,1h,12,0.015,2.5,off,us_market_hours,104,54.8,0.055,5.72
GLD,1h,12,0.015,2.5,on,all_hours,74,58.1,0.162,11.99
GLD,1h,12,0.015,2.5,on,us_market_hours,50,62.0,0.096,4.8
GLD,1h,12,0.015,3.0,off,all_hours,125,55.2,0.104,13.0
GLD,1h,12,0.015,3.0,off,us_market_hours,104,54.8,0.042,4.37
GLD,1h,12,0.015,3.0,on,all_hours,71,56.3,0.127,9.02
GLD,1h,12,0.015,3.0,on,us_market_hours,50,62.0,0.073,3.65
GLD,1h,12,0.015,3.5,off,all_hours,107,57.9,0.159,17.01
GLD,1h,12,0.015,3.5,off,us_market_hours,104,54.8,0.027,2.81
GLD,1h,12,0.015,3.5,on,all_hours,69,58.0,0.159,10.97
GLD,1h,12,0.015,3.5,on,us_market_hours,50,62.0,0.04,2.0
GLD,1h,12,0.02,2.0,off,all_hours,110,52.7,0.055,6.05
GLD,1h,12,0.02,2.0,off,us_market_hours,63,47.6,-0.028,-1.76
GLD,1h,12,0.02,2.0,on,all_hours,54,57.4,0.148,7.99
GLD,1h,12,0.02,2.0,on,us_market_hours,30,50.0,0.008,0.24
GLD,1h,12,0.02,2.5,off,all_hours,98,53.1,0.061,5.98
GLD,1h,12,0.02,2.5,off,us_market_hours,62,46.8,-0.012,-0.74
GLD,1h,12,0.02,2.5,on,all_hours,51,56.9,0.137,6.99
GLD,1h,12,0.02,2.5,on,us_market_hours,30,50.0,-0.005,-0.15
GLD,1h,12,0.02,3.0,off,all_hours,89,56.2,0.124,11.04
GLD,1h,12,0.02,3.0,off,us_market_hours,62,48.4,0.035,2.17
GLD,1h,12,0.02,3.0,on,all_hours,49,61.2,0.224,10.98
GLD,1h,12,0.02,3.0,on,us_market_hours,30,53.3,0.073,2.19
GLD,1h,12,0.02,3.5,off,all_hours,82,56.1,0.122,10.0
GLD,1h,12,0.02,3.5,off,us_market_hours,62,48.4,0.033,2.05
GLD,1h,12,0.02,3.5,on,all_hours,48,62.5,0.25,12.0
GLD,1h,12,0.02,3.5,on,us_market_hours,30,53.3,0.068,2.04
GLD,1h,12,0.025,2.0,off,all_hours,76,51.3,0.026,1.98
GLD,1h,12,0.025,2.0,off,us_market_hours,51,60.8,0.082,4.18
GLD,1h,12,0.025,2.0,on,all_hours,38,60.5,0.211,8.02
GLD,1h,12,0.025,2.0,on,us_market_hours,20,65.0,0.177,3.54
GLD,1h,12,0.025,2.5,off,all_hours,66,54.5,0.091,6.01
GLD,1h,12,0.025,2.5,off,us_market_hours,50,62.0,0.082,4.1
GLD,1h,12,0.025,2.5,on,all_hours,35,62.9,0.257,9.0
GLD,1h,12,0.025,2.5,on,us_market_hours,20,65.0,0.152,3.04
GLD,1h,12,0.025,3.0,off,all_hours,63,47.6,-0.048,-3.02
GLD,1h,12,0.025,3.0,off,us_market_hours,50,62.0,0.069,3.45
GLD,1h,12,0.025,3.0,on,all_hours,34,52.9,0.059,2.01
GLD,1h,12,0.025,3.0,on,us_market_hours,20,65.0,0.123,2.46
GLD,1h,12,0.025,3.5,off,all_hours,54,40.7,-0.185,-9.99
GLD,1h,12,0.025,3.5,off,us_market_hours,50,62.0,0.059,2.95
GLD,1h,12,0.025,3.5,on,all_hours,33,51.5,0.03,0.99
GLD,1h,12,0.025,3.5,on,us_market_hours,20,65.0,0.106,2.12
GLD,1h,12,0.03,2.0,off,all_hours,51,49.0,-0.02,-1.02
GLD,1h,12,0.03,2.0,off,us_market_hours,37,54.1,0.051,1.89
GLD,1h,12,0.03,2.0,on,all_hours,24,50.0,0.0,0.0
GLD,1h,12,0.03,2.0,on,us_market_hours,15,73.3,0.125,1.88
GLD,1h,12,0.03,2.5,off,all_hours,47,51.1,0.021,0.99
GLD,1h,12,0.03,2.5,off,us_market_hours,37,54.1,0.026,0.96
GLD,1h,12,0.03,2.5,on,all_hours,24,45.8,-0.083,-1.99
GLD,1h,12,0.03,2.5,on,us_market_hours,15,73.3,0.1,1.5
GLD,1h,12,0.03,3.0,off,all_hours,44,52.3,0.045,1.98
GLD,1h,12,0.03,3.0,off,us_market_hours,37,54.1,0.024,0.89
GLD,1h,12,0.03,3.0,on,all_hours,24,50.0,0.0,0.0
GLD,1h,12,0.03,3.0,on,us_market_hours,15,73.3,0.083,1.25
GLD,1h,12,0.03,3.5,off,all_hours,40,52.5,0.05,2.0
GLD,1h,12,0.03,3.5,off,us_market_hours,37,54.1,0.02,0.74
GLD,1h,12,0.03,3.5,on,all_hours,22,68.2,0.364,8.01
GLD,1h,12,0.03,3.5,on,us_market_hours,15,73.3,0.071,1.06
GLD,1h,20,0.01,2.0,off,all_hours,195,52.3,0.046,8.97
GLD,1h,20,0.01,2.0,off,us_market_hours,132,47.7,-0.016,-2.11
GLD,1h,20,0.01,2.0,on,all_hours,103,58.3,0.165,17.0
GLD,1h,20,0.01,2.0,on,us_market_hours,65,52.3,0.021,1.36
GLD,1h,20,0.01,2.5,off,all_hours,165,50.9,0.018,2.97
GLD,1h,20,0.01,2.5,off,us_market_hours,132,46.2,-0.025,-3.3
GLD,1h,20,0.01,2.5,on,all_hours,94,56.4,0.128,12.03
GLD,1h,20,0.01,2.5,on,us_market_hours,65,52.3,0.027,1.76
GLD,1h,20,0.01,3.0,off,all_hours,143,51.7,0.035,5.01
GLD,1h,20,0.01,3.0,off,us_market_hours,132,46.2,-0.012,-1.58
GLD,1h,20,0.01,3.0,on,all_hours,83,56.6,0.133,11.04
GLD,1h,20,0.01,3.0,on,us_market_hours,65,52.3,0.045,2.92
GLD,1h,20,0.01,3.5,off,all_hours,117,52.1,0.043,5.03
GLD,1h,20,0.01,3.5,off,us_market_hours,132,45.5,-0.027,-3.56
GLD,1h,20,0.01,3.5,on,all_hours,79,57.0,0.139,10.98
GLD,1h,20,0.01,3.5,on,us_market_hours,65,50.8,0.013,0.84
GLD,1h,20,0.015,2.0,off,all_hours,166,57.8,0.157,26.06
GLD,1h,20,0.015,2.0,off,us_market_hours,109,52.3,0.098,10.68
GLD,1h,20,0.015,2.0,on,all_hours,87,55.2,0.103,8.96
GLD,1h,20,0.015,2.0,on,us_market_hours,53,58.5,0.146,7.74
GLD,1h,20,0.015,2.5,off,all_hours,145,58.6,0.172,24.94
GLD,1h,20,0.015,2.5,off,us_market_hours,109,52.3,0.095,10.36
GLD,1h,20,0.015,2.5,on,all_hours,81,58.0,0.16,12.96
GLD,1h,20,0.015,2.5,on,us_market_hours,53,58.5,0.116,6.15
GLD,1h,20,0.015,3.0,off,all_hours,130,57.7,0.154,20.02
GLD,1h,20,0.015,3.0,off,us_market_hours,108,52.8,0.089,9.61
GLD,1h,20,0.015,3.0,on,all_hours,77,57.1,0.143,11.01
GLD,1h,20,0.015,3.0,on,us_market_hours,52,59.6,0.108,5.62
GLD,1h,20,0.015,3.5,off,all_hours,112,57.1,0.143,16.02
GLD,1h,20,0.015,3.5,off,us_market_hours,107,53.3,0.073,7.81
GLD,1h,20,0.015,3.5,on,all_hours,73,60.3,0.205,14.96
GLD,1h,20,0.015,3.5,on,us_market_hours,52,59.6,0.072,3.74
GLD,1h,20,0.02,2.0,off,all_hours,119,58.8,0.176,20.94
GLD,1h,20,0.02,2.0,off,us_market_hours,78,57.7,0.119,9.28
GLD,1h,20,0.02,2.0,on,all_hours,61,63.9,0.279,17.02
GLD,1h,20,0.02,2.0,on,us_market_hours,42,61.9,0.179,7.52
GLD,1h,20,0.02,2.5,off,all_hours,101,59.4,0.188,18.99
GLD,1h,20,0.02,2.5,off,us_market_hours,78,57.7,0.108,8.42
GLD,1h,20,0.02,2.5,on,all_hours,58,62.1,0.241,13.98
GLD,1h,20,0.02,2.5,on,us_market_hours,42,61.9,0.168,7.06
GLD,1h,20,0.02,3.0,off,all_hours,92,55.4,0.109,10.03
GLD,1h,20,0.02,3.0,off,us_market_hours,77,57.1,0.089,6.85
GLD,1h,20,0.02,3.0,on,all_hours,55,60.0,0.2,11.0
GLD,1h,20,0.02,3.0,on,us_market_hours,41,61.0,0.139,5.7
GLD,1h,20,0.02,3.5,off,all_hours,81,53.1,0.062,5.02
GLD,1h,20,0.02,3.5,off,us_market_hours,77,57.1,0.071,5.47
GLD,1h,20,0.02,3.5,on,all_hours,51,64.7,0.294,14.99
GLD,1h,20,0.02,3.5,on,us_market_hours,41,61.0,0.107,4.39
GLD,1h,20,0.025,2.0,off,all_hours,100,56.0,0.12,12.0
GLD,1h,20,0.025,2.0,off,us_market_hours,65,61.5,0.077,5.0
GLD,1h,20,0.025,2.0,on,all_hours,52,57.7,0.154,8.01
GLD,1h,20,0.025,2.0,on,us_market_hours,32,65.6,0.061,1.95
GLD,1h,20,0.025,2.5,off,all_hours,88,52.3,0.045,3.96
GLD,1h,20,0.025,2.5,off,us_market_hours,65,61.5,0.071,4.61
GLD,1h,20,0.025,2.5,on,all_hours,48,52.1,0.042,2.02
GLD,1h,20,0.025,2.5,on,us_market_hours,32,68.8,0.113,3.62
GLD,1h,20,0.025,3.0,off,all_hours,81,45.7,-0.086,-6.97
GLD,1h,20,0.025,3.0,off,us_market_hours,65,61.5,0.059,3.84
GLD,1h,20,0.025,3.0,on,all_hours,47,46.8,-0.064,-3.01
GLD,1h,20,0.025,3.0,on,us_market_hours,32,68.8,0.094,3.01
GLD,1h,20,0.025,3.5,off,all_hours,79,46.8,-0.063,-4.98
GLD,1h,20,0.025,3.5,off,us_market_hours,65,61.5,0.047,3.06
GLD,1h,20,0.025,3.5,on,all_hours,47,46.8,-0.064,-3.01
GLD,1h,20,0.025,3.5,on,us_market_hours,32,68.8,0.081,2.59
GLD,1h,20,0.03,2.0,off,all_hours,70,51.4,0.029,2.03
GLD,1h,20,0.03,2.0,off,us_market_hours,44,54.5,0.114,5.02
GLD,1h,20,0.03,2.0,on,all_hours,36,50.0,0.0,0.0
GLD,1h,20,0.03,2.0,on,us_market_hours,18,72.2,0.144,2.59
GLD,1h,20,0.03,2.5,off,all_hours,63,50.8,0.016,1.01
GLD,1h,20,0.03,2.5,off,us_market_hours,44,54.5,0.082,3.61
GLD,1h,20,0.03,2.5,on,all_hours,32,50.0,0.0,0.0
GLD,1h,20,0.03,2.5,on,us_market_hours,18,72.2,0.115,2.07
GLD,1h,20,0.03,3.0,off,all_hours,58,44.8,-0.103,-5.97
GLD,1h,20,0.03,3.0,off,us_market_hours,44,54.5,0.064,2.82
GLD,1h,20,0.03,3.0,on,all_hours,31,48.4,-0.032,-0.99
GLD,1h,20,0.03,3.0,on,us_market_hours,18,72.2,0.083,1.49
GLD,1h,20,0.03,3.5,off,all_hours,54,50.0,0.0,0.0
GLD,1h,20,0.03,3.5,off,us_market_hours,44,54.5,0.051,2.24
GLD,1h,20,0.03,3.5,on,all_hours,30,53.3,0.067,2.01
GLD,1h,20,0.03,3.5,on,us_market_hours,18,72.2,0.063,1.13
GLD,1h,32,0.01,2.0,off,all_hours,157,59.2,0.185,29.04
GLD,1h,32,0.01,2.0,off,us_market_hours,129,55.8,0.094,12.13
GLD,1h,32,0.01,2.0,on,all_hours,74,66.2,0.324,23.98
GLD,1h,32,0.01,2.0,on,us_market_hours,58,60.3,0.099,5.74
GLD,1h,32,0.01,2.5,off,all_hours,133,56.4,0.128,17.02
GLD,1h,32,0.01,2.5,off,us_market_hours,126,54.8,0.048,6.05
GLD,1h,32,0.01,2.5,on,all_hours,69,66.7,0.333,22.98
GLD,1h,32,0.01,2.5,on,us_market_hours,58,60.3,0.08,4.64
GLD,1h,32,0.01,3.0,off,all_hours,115,60.9,0.217,24.95
GLD,1h,32,0.01,3.0,off,us_market_hours,125,55.2,0.045,5.62
GLD,1h,32,0.01,3.0,on,all_hours,63,69.8,0.397,25.01
GLD,1h,32,0.01,3.0,on,us_market_hours,57,61.4,0.071,4.05
GLD,1h,32,0.01,3.5,off,all_hours,103,60.2,0.204,21.01
GLD,1h,32,0.01,3.5,off,us_market_hours,125,55.2,0.043,5.38
GLD,1h,32,0.01,3.5,on,all_hours,59,69.5,0.39,23.01
GLD,1h,32,0.01,3.5,on,us_market_hours,57,61.4,0.064,3.65
GLD,1h,32,0.015,2.0,off,all_hours,133,60.2,0.203,27.0
GLD,1h,32,0.015,2.0,off,us_market_hours,104,53.8,0.087,9.05
GLD,1h,32,0.015,2.0,on,all_hours,74,62.2,0.243,17.98
GLD,1h,32,0.015,2.0,on,us_market_hours,55,54.5,0.083,4.57
GLD,1h,32,0.015,2.5,off,all_hours,117,57.3,0.145,16.96
GLD,1h,32,0.015,2.5,off,us_market_hours,103,55.3,0.098,10.09
GLD,1h,32,0.015,2.5,on,all_hours,68,61.8,0.235,15.98
GLD,1h,32,0.015,2.5,on,us_market_hours,53,56.6,0.123,6.52
GLD,1h,32,0.015,3.0,off,all_hours,108,55.6,0.111,11.99
GLD,1h,32,0.015,3.0,off,us_market_hours,103,55.3,0.093,9.58
GLD,1h,32,0.015,3.0,on,all_hours,64,59.4,0.188,12.03
GLD,1h,32,0.015,3.0,on,us_market_hours,53,56.6,0.115,6.1
GLD,1h,32,0.015,3.5,off,all_hours,97,55.7,0.113,10.96
GLD,1h,32,0.015,3.5,off,us_market_hours,103,55.3,0.083,8.55
GLD,1h,32,0.015,3.5,on,all_hours,62,61.3,0.226,14.01
GLD,1h,32,0.015,3.5,on,us_market_hours,53,56.6,0.092,4.88
GLD,1h,32,0.02,2.0,off,all_hours,134,59.0,0.179,23.99
GLD,1h,32,0.02,2.0,off,us_market_hours,97,52.6,0.052,5.04
GLD,1h,32,0.02,2.0,on,all_hours,87,62.1,0.241,20.97
GLD,1h,32,0.02,2.0,on,us_market_hours,63,54.0,0.063,3.97
GLD,1h,32,0.02,2.5,off,all_hours,116,58.6,0.172,19.95
GLD,1h,32,0.02,2.5,off,us_market_hours,96,55.2,0.075,7.2
GLD,1h,32,0.02,2.5,on,all_hours,79,58.2,0.165,13.04
GLD,1h,32,0.02,2.5,on,us_market_hours,62,56.5,0.093,5.77
GLD,1h,32,0.02,3.0,off,all_hours,109,56.9,0.138,15.04
GLD,1h,32,0.02,3.0,off,us_market_hours,96,55.2,0.064,6.14
GLD,1h,32,0.02,3.0,on,all_hours,76,57.9,0.158,12.01
GLD,1h,32,0.02,3.0,on,us_market_hours,62,56.5,0.077,4.77
GLD,1h,32,0.02,3.5,off,all_hours,98,57.1,0.143,14.01
GLD,1h,32,0.02,3.5,off,us_market_hours,96,55.2,0.052,4.99
GLD,1h,32,0.02,3.5,on,all_hours,73,58.9,0.178,12.99
GLD,1h,32,0.02,3.5,on,us_market_hours,62,56.5,0.062,3.84
GLD,1h,32,0.025,2.0,off,all_hours,121,52.9,0.058,7.02
GLD,1h,32,0.025,2.0,off,us_market_hours,73,49.3,0.023,1.68
GLD,1h,32,0.025,2.0,on,all_hours,72,54.2,0.083,5.98
GLD,1h,32,0.025,2.0,on,us_market_hours,44,54.5,0.085,3.74
GLD,1h,32,0.025,2.5,off,all_hours,105,49.5,-0.01,-1.05
GLD,1h,32,0.025,2.5,off,us_market_hours,72,50.0,0.027,1.94
GLD,1h,32,0.025,2.5,on,all_hours,66,53.0,0.061,4.03
GLD,1h,32,0.025,2.5,on,us_market_hours,43,55.8,0.093,4.0
GLD,1h,32,0.025,3.0,off,all_hours,95,49.5,-0.011,-1.04
GLD,1h,32,0.025,3.0,off,us_market_hours,71,52.1,0.049,3.48
GLD,1h,32,0.025,3.0,on,all_hours,61,50.8,0.016,0.98
GLD,1h,32,0.025,3.0,on,us_market_hours,43,58.1,0.112,4.82
GLD,1h,32,0.025,3.5,off,all_hours,89,46.1,-0.079,-7.03
GLD,1h,32,0.025,3.5,off,us_market_hours,71,52.1,0.031,2.2
GLD,1h,32,0.025,3.5,on,all_hours,59,50.8,0.017,1.0
GLD,1h,32,0.025,3.5,on,us_market_hours,43,58.1,0.078,3.35
GLD,1h,32,0.03,2.0,off,all_hours,90,52.2,0.044,3.96
GLD,1h,32,0.03,2.0,off,us_market_hours,60,53.3,0.101,6.06
GLD,1h,32,0.03,2.0,on,all_hours,57,57.9,0.158,9.01
GLD,1h,32,0.03,2.0,on,us_market_hours,42,57.1,0.133,5.59
GLD,1h,32,0.03,2.5,off,all_hours,74,54.1,0.081,5.99
GLD,1h,32,0.03,2.5,off,us_market_hours,59,52.5,0.097,5.72
GLD,1h,32,0.03,2.5,on,all_hours,51,58.8,0.176,8.98
GLD,1h,32,0.03,2.5,on,us_market_hours,41,56.1,0.13,5.33
