symbol,timeframe,lookback,threshold,atr_mult,trend_filter,session_window,trades,win_rate,expectancy,total_R
GC,1h,20,0.02,2.0,on,london_through_ny,33,66.7,0.333,10.99
GC,1h,20,0.02,2.5,off,all_hours,90,61.1,0.222,19.98
GC,1h,20,0.02,2.5,off,gold_3_sessions,61,70.5,0.41,25.01
GC,1h,20,0.02,2.5,off,ny_morning_only,18,83.3,0.667,12.01
GC,1h,20,0.02,2.5,off,london_plus_ny,45,71.1,0.422,18.99
GC,1h,20,0.02,2.5,off,ny_morning_wide,28,71.4,0.429,12.01
GC,1h,20,0.02,2.5,off,comex_open_window,12,83.3,0.667,8.0
GC,1h,20,0.02,2.5,off,london_through_ny,63,61.9,0.238,14.99
GC,1h,20,0.02,2.5,on,all_hours,48,58.3,0.167,8.02
GC,1h,20,0.02,2.5,on,gold_3_sessions,32,71.9,0.438,14.02
GC,1h,20,0.02,2.5,on,ny_morning_only,7,100.0,1.0,7.0
GC,1h,20,0.02,2.5,on,london_plus_ny,22,68.2,0.364,8.01
GC,1h,20,0.02,2.5,on,ny_morning_wide,10,80.0,0.6,6.0
GC,1h,20,0.02,2.5,on,comex_open_window,5,100.0,1.0,5.0
GC,1h,20,0.02,2.5,on,london_through_ny,31,61.3,0.226,7.01
GC,1h,20,0.02,3.0,off,all_hours,81,61.7,0.235,19.04
GC,1h,20,0.02,3.0,off,gold_3_sessions,55,63.6,0.273,15.02
GC,1h,20,0.02,3.0,off,ny_morning_only,18,83.3,0.667,12.01
GC,1h,20,0.02,3.0,off,london_plus_ny,41,65.9,0.317,13.0
GC,1h,20,0.02,3.0,off,ny_morning_wide,27,70.4,0.407,10.99
GC,1h,20,0.02,3.0,off,comex_open_window,12,83.3,0.667,8.0
GC,1h,20,0.02,3.0,off,london_through_ny,56,58.9,0.179,10.02
GC,1h,20,0.02,3.0,on,all_hours,47,59.6,0.191,8.98
GC,1h,20,0.02,3.0,on,gold_3_sessions,30,63.3,0.267,8.01
GC,1h,20,0.02,3.0,on,ny_morning_only,7,100.0,1.0,7.0
GC,1h,20,0.02,3.0,on,london_plus_ny,21,61.9,0.238,5.0
GC,1h,20,0.02,3.0,on,ny_morning_wide,10,80.0,0.6,6.0
GC,1h,20,0.02,3.0,on,comex_open_window,5,100.0,1.0,5.0
GC,1h,20,0.02,3.0,on,london_through_ny,30,60.0,0.2,6.0
GC,1h,20,0.02,3.5,off,all_hours,75,60.0,0.2,15.0
GC,1h,20,0.02,3.5,off,gold_3_sessions,52,65.4,0.308,16.02
GC,1h,20,0.02,3.5,off,ny_morning_only,17,76.5,0.529,8.99
GC,1h,20,0.02,3.5,off,london_plus_ny,40,67.5,0.35,14.0
GC,1h,20,0.02,3.5,off,ny_morning_wide,26,65.4,0.308,8.01
GC,1h,20,0.02,3.5,off,comex_open_window,11,72.7,0.455,5.0
GC,1h,20,0.02,3.5,off,london_through_ny,52,63.5,0.269,13.99
GC,1h,20,0.02,3.5,on,all_hours,46,56.5,0.13,5.98
GC,1h,20,0.02,3.5,on,gold_3_sessions,29,58.6,0.172,4.99
GC,1h,20,0.02,3.5,on,ny_morning_only,7,100.0,1.0,7.0
GC,1h,20,0.02,3.5,on,london_plus_ny,21,61.9,0.238,5.0
GC,1h,20,0.02,3.5,on,ny_morning_wide,10,80.0,0.6,6.0
GC,1h,20,0.02,3.5,on,comex_open_window,5,100.0,1.0,5.0
GC,1h,20,0.02,3.5,on,london_through_ny,30,56.7,0.133,3.99
GC,1h,20,0.025,2.0,off,all_hours,63,55.6,0.111,6.99
GC,1h,20,0.025,2.0,off,gold_3_sessions,35,65.7,0.314,10.99
GC,1h,20,0.025,2.0,off,ny_morning_only,16,75.0,0.5,8.0
GC,1h,20,0.025,2.0,off,london_plus_ny,31,64.5,0.29,8.99
GC,1h,20,0.025,2.0,off,ny_morning_wide,21,71.4,0.429,9.01
GC,1h,20,0.025,2.0,off,comex_open_window,10,70.0,0.4,4.0
GC,1h,20,0.025,2.0,off,london_through_ny,45,66.7,0.333,14.99
GC,1h,20,0.025,2.0,on,all_hours,33,57.6,0.152,5.02
GC,1h,20,0.025,2.0,on,gold_3_sessions,16,75.0,0.5,8.0
GC,1h,20,0.025,2.0,on,ny_morning_only,7,85.7,0.714,5.0
GC,1h,20,0.025,2.0,on,london_plus_ny,13,76.9,0.538,6.99
GC,1h,20,0.025,2.0,on,ny_morning_wide,10,70.0,0.4,4.0
GC,1h,20,0.025,2.0,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.025,2.0,on,london_through_ny,19,73.7,0.474,9.01
GC,1h,20,0.025,2.5,off,all_hours,61,55.7,0.115,7.02
GC,1h,20,0.025,2.5,off,gold_3_sessions,35,68.6,0.371,12.98
GC,1h,20,0.025,2.5,off,ny_morning_only,16,75.0,0.5,8.0
GC,1h,20,0.025,2.5,off,london_plus_ny,31,67.7,0.355,11.0
GC,1h,20,0.025,2.5,off,ny_morning_wide,21,66.7,0.333,6.99
GC,1h,20,0.025,2.5,off,comex_open_window,10,70.0,0.4,4.0
GC,1h,20,0.025,2.5,off,london_through_ny,44,63.6,0.273,12.01
GC,1h,20,0.025,2.5,on,all_hours,31,48.4,-0.032,-0.99
GC,1h,20,0.025,2.5,on,gold_3_sessions,16,68.8,0.375,6.0
GC,1h,20,0.025,2.5,on,ny_morning_only,7,85.7,0.714,5.0
GC,1h,20,0.025,2.5,on,london_plus_ny,13,69.2,0.385,5.0
GC,1h,20,0.025,2.5,on,ny_morning_wide,10,60.0,0.2,2.0
GC,1h,20,0.025,2.5,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.025,2.5,on,london_through_ny,18,61.1,0.222,4.0
GC,1h,20,0.025,3.0,off,all_hours,55,56.4,0.127,6.99
GC,1h,20,0.025,3.0,off,gold_3_sessions,33,63.6,0.273,9.01
GC,1h,20,0.025,3.0,off,ny_morning_only,16,75.0,0.5,8.0
GC,1h,20,0.025,3.0,off,london_plus_ny,29,65.5,0.31,8.99
GC,1h,20,0.025,3.0,off,ny_morning_wide,21,66.7,0.333,6.99
GC,1h,20,0.025,3.0,off,comex_open_window,10,70.0,0.4,4.0
GC,1h,20,0.025,3.0,off,london_through_ny,40,60.0,0.2,8.0
GC,1h,20,0.025,3.0,on,all_hours,28,50.0,0.0,0.0
GC,1h,20,0.025,3.0,on,gold_3_sessions,15,60.0,0.2,3.0
GC,1h,20,0.025,3.0,on,ny_morning_only,7,85.7,0.714,5.0
GC,1h,20,0.025,3.0,on,london_plus_ny,12,66.7,0.333,4.0
GC,1h,20,0.025,3.0,on,ny_morning_wide,10,60.0,0.2,2.0
GC,1h,20,0.025,3.0,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.025,3.0,on,london_through_ny,17,52.9,0.059,1.0
GC,1h,20,0.025,3.5,off,all_hours,50,56.0,0.12,6.0
GC,1h,20,0.025,3.5,off,gold_3_sessions,30,56.7,0.133,3.99
GC,1h,20,0.025,3.5,off,ny_morning_only,15,60.0,0.2,3.0
GC,1h,20,0.025,3.5,off,london_plus_ny,28,60.7,0.214,5.99
GC,1h,20,0.025,3.5,off,ny_morning_wide,20,55.0,0.1,2.0
GC,1h,20,0.025,3.5,off,comex_open_window,10,60.0,0.2,2.0
GC,1h,20,0.025,3.5,off,london_through_ny,40,62.5,0.25,10.0
GC,1h,20,0.025,3.5,on,all_hours,28,50.0,0.0,0.0
GC,1h,20,0.025,3.5,on,gold_3_sessions,15,60.0,0.2,3.0
GC,1h,20,0.025,3.5,on,ny_morning_only,7,85.7,0.714,5.0
GC,1h,20,0.025,3.5,on,london_plus_ny,12,66.7,0.333,4.0
GC,1h,20,0.025,3.5,on,ny_morning_wide,10,60.0,0.2,2.0
GC,1h,20,0.025,3.5,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.025,3.5,on,london_through_ny,17,52.9,0.059,1.0
GC,1h,20,0.03,2.0,off,all_hours,41,58.5,0.171,7.01
GC,1h,20,0.03,2.0,off,gold_3_sessions,21,66.7,0.333,6.99
GC,1h,20,0.03,2.0,off,ny_morning_only,10,80.0,0.6,6.0
GC,1h,20,0.03,2.0,off,london_plus_ny,20,65.0,0.3,6.0
GC,1h,20,0.03,2.0,off,ny_morning_wide,12,66.7,0.333,4.0
GC,1h,20,0.03,2.0,off,comex_open_window,6,66.7,0.333,2.0
GC,1h,20,0.03,2.0,off,london_through_ny,31,58.1,0.161,4.99
GC,1h,20,0.03,2.0,on,all_hours,23,47.8,-0.043,-0.99
GC,1h,20,0.03,2.0,on,gold_3_sessions,9,77.8,0.556,5.0
GC,1h,20,0.03,2.0,on,ny_morning_only,5,80.0,0.6,3.0
GC,1h,20,0.03,2.0,on,london_plus_ny,8,75.0,0.5,4.0
GC,1h,20,0.03,2.0,on,ny_morning_wide,6,66.7,0.333,2.0
GC,1h,20,0.03,2.0,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.03,2.0,on,london_through_ny,14,50.0,0.0,0.0
GC,1h,20,0.03,2.5,off,all_hours,41,58.5,0.171,7.01
GC,1h,20,0.03,2.5,off,gold_3_sessions,21,66.7,0.333,6.99
GC,1h,20,0.03,2.5,off,ny_morning_only,10,80.0,0.6,6.0
GC,1h,20,0.03,2.5,off,london_plus_ny,20,65.0,0.3,6.0
GC,1h,20,0.03,2.5,off,ny_morning_wide,12,66.7,0.333,4.0
GC,1h,20,0.03,2.5,off,comex_open_window,6,66.7,0.333,2.0
GC,1h,20,0.03,2.5,off,london_through_ny,30,56.7,0.133,3.99
GC,1h,20,0.03,2.5,on,all_hours,22,50.0,0.0,0.0
GC,1h,20,0.03,2.5,on,gold_3_sessions,9,77.8,0.556,5.0
GC,1h,20,0.03,2.5,on,ny_morning_only,5,80.0,0.6,3.0
GC,1h,20,0.03,2.5,on,london_plus_ny,8,75.0,0.5,4.0
GC,1h,20,0.03,2.5,on,ny_morning_wide,6,66.7,0.333,2.0
GC,1h,20,0.03,2.5,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.03,2.5,on,london_through_ny,13,53.8,0.077,1.0
GC,1h,20,0.03,3.0,off,all_hours,36,58.3,0.167,6.01
GC,1h,20,0.03,3.0,off,gold_3_sessions,20,70.0,0.4,8.0
GC,1h,20,0.03,3.0,off,ny_morning_only,10,80.0,0.6,6.0
GC,1h,20,0.03,3.0,off,london_plus_ny,19,68.4,0.368,6.99
GC,1h,20,0.03,3.0,off,ny_morning_wide,12,66.7,0.333,4.0
GC,1h,20,0.03,3.0,off,comex_open_window,6,66.7,0.333,2.0
GC,1h,20,0.03,3.0,off,london_through_ny,29,62.1,0.241,6.99
GC,1h,20,0.03,3.0,on,all_hours,19,47.4,-0.053,-1.01
GC,1h,20,0.03,3.0,on,gold_3_sessions,8,75.0,0.5,4.0
GC,1h,20,0.03,3.0,on,ny_morning_only,5,80.0,0.6,3.0
GC,1h,20,0.03,3.0,on,london_plus_ny,7,71.4,0.429,3.0
GC,1h,20,0.03,3.0,on,ny_morning_wide,6,66.7,0.333,2.0
GC,1h,20,0.03,3.0,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.03,3.0,on,london_through_ny,12,58.3,0.167,2.0
GC,1h,20,0.03,3.5,off,all_hours,32,46.9,-0.062,-1.98
GC,1h,20,0.03,3.5,off,gold_3_sessions,18,50.0,0.0,0.0
GC,1h,20,0.03,3.5,off,ny_morning_only,9,66.7,0.333,3.0
GC,1h,20,0.03,3.5,off,london_plus_ny,17,52.9,0.059,1.0
GC,1h,20,0.03,3.5,off,ny_morning_wide,11,54.5,0.091,1.0
GC,1h,20,0.03,3.5,off,comex_open_window,6,66.7,0.333,2.0
GC,1h,20,0.03,3.5,off,london_through_ny,25,52.0,0.04,1.0
GC,1h,20,0.03,3.5,on,all_hours,19,52.6,0.053,1.01
GC,1h,20,0.03,3.5,on,gold_3_sessions,8,75.0,0.5,4.0
GC,1h,20,0.03,3.5,on,ny_morning_only,5,80.0,0.6,3.0
GC,1h,20,0.03,3.5,on,london_plus_ny,7,71.4,0.429,3.0
GC,1h,20,0.03,3.5,on,ny_morning_wide,6,66.7,0.333,2.0
GC,1h,20,0.03,3.5,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,20,0.03,3.5,on,london_through_ny,12,58.3,0.167,2.0
GC,1h,32,0.01,2.0,off,all_hours,152,47.4,-0.053,-8.06
GC,1h,32,0.01,2.0,off,gold_3_sessions,82,43.9,-0.122,-10.0
GC,1h,32,0.01,2.0,off,ny_morning_only,34,47.1,-0.059,-2.01
GC,1h,32,0.01,2.0,off,london_plus_ny,66,37.9,-0.242,-15.97
GC,1h,32,0.01,2.0,off,ny_morning_wide,45,40.0,-0.2,-9.0
GC,1h,32,0.01,2.0,off,comex_open_window,22,40.9,-0.182,-4.0
GC,1h,32,0.01,2.0,off,london_through_ny,102,43.1,-0.137,-13.97
GC,1h,32,0.01,2.0,on,all_hours,71,52.1,0.042,2.98
GC,1h,32,0.01,2.0,on,gold_3_sessions,37,45.9,-0.081,-3.0
GC,1h,32,0.01,2.0,on,ny_morning_only,18,44.4,-0.111,-2.0
GC,1h,32,0.01,2.0,on,london_plus_ny,29,41.4,-0.172,-4.99
GC,1h,32,0.01,2.0,on,ny_morning_wide,21,38.1,-0.238,-5.0
GC,1h,32,0.01,2.0,on,comex_open_window,14,35.7,-0.286,-4.0
GC,1h,32,0.01,2.0,on,london_through_ny,48,45.8,-0.083,-3.98
GC,1h,32,0.01,2.5,off,all_hours,132,44.7,-0.106,-13.99
GC,1h,32,0.01,2.5,off,gold_3_sessions,80,41.2,-0.175,-14.0
GC,1h,32,0.01,2.5,off,ny_morning_only,33,36.4,-0.273,-9.01
GC,1h,32,0.01,2.5,off,london_plus_ny,63,34.9,-0.302,-19.03
GC,1h,32,0.01,2.5,off,ny_morning_wide,44,29.5,-0.409,-18.0
GC,1h,32,0.01,2.5,off,comex_open_window,21,33.3,-0.333,-6.99
GC,1h,32,0.01,2.5,off,london_through_ny,92,41.3,-0.174,-16.01
GC,1h,32,0.01,2.5,on,all_hours,65,50.8,0.015,0.97
GC,1h,32,0.01,2.5,on,gold_3_sessions,36,36.1,-0.278,-10.01
GC,1h,32,0.01,2.5,on,ny_morning_only,17,29.4,-0.412,-7.0
GC,1h,32,0.01,2.5,on,london_plus_ny,28,28.6,-0.429,-12.01
GC,1h,32,0.01,2.5,on,ny_morning_wide,20,25.0,-0.5,-10.0
GC,1h,32,0.01,2.5,on,comex_open_window,13,23.1,-0.538,-6.99
GC,1h,32,0.01,2.5,on,london_through_ny,45,42.2,-0.156,-7.02
GC,1h,32,0.01,3.0,off,all_hours,110,49.1,-0.018,-1.98
GC,1h,32,0.01,3.0,off,gold_3_sessions,70,44.3,-0.114,-7.98
GC,1h,32,0.01,3.0,off,ny_morning_only,31,41.9,-0.161,-4.99
GC,1h,32,0.01,3.0,off,london_plus_ny,56,41.1,-0.179,-10.02
GC,1h,32,0.01,3.0,off,ny_morning_wide,42,33.3,-0.333,-13.99
GC,1h,32,0.01,3.0,off,comex_open_window,20,45.0,-0.1,-2.0
GC,1h,32,0.01,3.0,off,london_through_ny,82,47.6,-0.049,-4.02
GC,1h,32,0.01,3.0,on,all_hours,60,55.0,0.1,6.0
GC,1h,32,0.01,3.0,on,gold_3_sessions,32,43.8,-0.125,-4.0
GC,1h,32,0.01,3.0,on,ny_morning_only,16,43.8,-0.125,-2.0
GC,1h,32,0.01,3.0,on,london_plus_ny,25,40.0,-0.2,-5.0
GC,1h,32,0.01,3.0,on,ny_morning_wide,19,36.8,-0.263,-5.0
GC,1h,32,0.01,3.0,on,comex_open_window,12,41.7,-0.167,-2.0
GC,1h,32,0.01,3.0,on,london_through_ny,42,50.0,0.0,0.0
GC,1h,32,0.01,3.5,off,all_hours,93,46.2,-0.075,-6.97
GC,1h,32,0.01,3.5,off,gold_3_sessions,61,47.5,-0.049,-2.99
GC,1h,32,0.01,3.5,off,ny_morning_only,30,40.0,-0.2,-6.0
GC,1h,32,0.01,3.5,off,london_plus_ny,49,46.9,-0.061,-2.99
GC,1h,32,0.01,3.5,off,ny_morning_wide,40,32.5,-0.35,-14.0
GC,1h,32,0.01,3.5,off,comex_open_window,20,40.0,-0.2,-4.0
GC,1h,32,0.01,3.5,off,london_through_ny,71,47.9,-0.042,-2.98
GC,1h,32,0.01,3.5,on,all_hours,54,53.7,0.074,4.0
GC,1h,32,0.01,3.5,on,gold_3_sessions,31,48.4,-0.032,-0.99
GC,1h,32,0.01,3.5,on,ny_morning_only,16,43.8,-0.125,-2.0
GC,1h,32,0.01,3.5,on,london_plus_ny,24,45.8,-0.083,-1.99
GC,1h,32,0.01,3.5,on,ny_morning_wide,19,36.8,-0.263,-5.0
GC,1h,32,0.01,3.5,on,comex_open_window,12,41.7,-0.167,-2.0
GC,1h,32,0.01,3.5,on,london_through_ny,38,52.6,0.053,2.01
GC,1h,32,0.015,2.0,off,all_hours,116,54.3,0.086,9.98
GC,1h,32,0.015,2.0,off,gold_3_sessions,65,49.2,-0.015,-0.97
GC,1h,32,0.015,2.0,off,ny_morning_only,23,52.2,0.043,0.99
GC,1h,32,0.015,2.0,off,london_plus_ny,48,47.9,-0.042,-2.02
GC,1h,32,0.015,2.0,off,ny_morning_wide,33,54.5,0.091,3.0
GC,1h,32,0.015,2.0,off,comex_open_window,16,50.0,0.0,0.0
GC,1h,32,0.015,2.0,off,london_through_ny,78,51.3,0.026,2.03
GC,1h,32,0.015,2.0,on,all_hours,62,61.3,0.226,14.01
GC,1h,32,0.015,2.0,on,gold_3_sessions,35,51.4,0.029,1.02
GC,1h,32,0.015,2.0,on,ny_morning_only,14,50.0,0.0,0.0
GC,1h,32,0.015,2.0,on,london_plus_ny,26,53.8,0.077,2.0
GC,1h,32,0.015,2.0,on,ny_morning_wide,16,50.0,0.0,0.0
GC,1h,32,0.015,2.0,on,comex_open_window,10,40.0,-0.2,-2.0
GC,1h,32,0.015,2.0,on,london_through_ny,41,58.5,0.171,7.01
GC,1h,32,0.015,2.5,off,all_hours,107,52.3,0.047,5.03
GC,1h,32,0.015,2.5,off,gold_3_sessions,60,50.0,0.0,0.0
GC,1h,32,0.015,2.5,off,ny_morning_only,23,52.2,0.043,0.99
GC,1h,32,0.015,2.5,off,london_plus_ny,45,48.9,-0.022,-0.99
GC,1h,32,0.015,2.5,off,ny_morning_wide,33,54.5,0.091,3.0
GC,1h,32,0.015,2.5,off,comex_open_window,16,56.2,0.125,2.0
GC,1h,32,0.015,2.5,off,london_through_ny,73,53.4,0.068,4.96
GC,1h,32,0.015,2.5,on,all_hours,58,60.3,0.207,12.01
GC,1h,32,0.015,2.5,on,gold_3_sessions,33,51.5,0.03,0.99
GC,1h,32,0.015,2.5,on,ny_morning_only,14,50.0,0.0,0.0
GC,1h,32,0.015,2.5,on,london_plus_ny,25,52.0,0.04,1.0
GC,1h,32,0.015,2.5,on,ny_morning_wide,16,50.0,0.0,0.0
GC,1h,32,0.015,2.5,on,comex_open_window,10,50.0,0.0,0.0
GC,1h,32,0.015,2.5,on,london_through_ny,40,60.0,0.2,8.0
GC,1h,32,0.015,3.0,off,all_hours,98,54.1,0.082,8.04
GC,1h,32,0.015,3.0,off,gold_3_sessions,56,53.6,0.071,3.98
GC,1h,32,0.015,3.0,off,ny_morning_only,23,60.9,0.217,4.99
GC,1h,32,0.015,3.0,off,london_plus_ny,42,57.1,0.143,6.01
GC,1h,32,0.015,3.0,off,ny_morning_wide,33,57.6,0.152,5.02
GC,1h,32,0.015,3.0,off,comex_open_window,16,62.5,0.25,4.0
GC,1h,32,0.015,3.0,off,london_through_ny,69,58.0,0.159,10.97
GC,1h,32,0.015,3.0,on,all_hours,56,58.9,0.179,10.02
GC,1h,32,0.015,3.0,on,gold_3_sessions,32,59.4,0.188,6.02
GC,1h,32,0.015,3.0,on,ny_morning_only,14,64.3,0.286,4.0
GC,1h,32,0.015,3.0,on,london_plus_ny,24,62.5,0.25,6.0
GC,1h,32,0.015,3.0,on,ny_morning_wide,16,56.2,0.125,2.0
GC,1h,32,0.015,3.0,on,comex_open_window,10,60.0,0.2,2.0
GC,1h,32,0.015,3.0,on,london_through_ny,40,60.0,0.2,8.0
GC,1h,32,0.015,3.5,off,all_hours,90,56.7,0.133,11.97
GC,1h,32,0.015,3.5,off,gold_3_sessions,52,57.7,0.154,8.01
GC,1h,32,0.015,3.5,off,ny_morning_only,23,60.9,0.217,4.99
GC,1h,32,0.015,3.5,off,london_plus_ny,41,61.0,0.22,9.02
GC,1h,32,0.015,3.5,off,ny_morning_wide,33,57.6,0.152,5.02
GC,1h,32,0.015,3.5,off,comex_open_window,16,62.5,0.25,4.0
GC,1h,32,0.015,3.5,off,london_through_ny,64,62.5,0.25,16.0
GC,1h,32,0.015,3.5,on,all_hours,50,64.0,0.28,14.0
GC,1h,32,0.015,3.5,on,gold_3_sessions,30,63.3,0.267,8.01
GC,1h,32,0.015,3.5,on,ny_morning_only,14,64.3,0.286,4.0
GC,1h,32,0.015,3.5,on,london_plus_ny,23,65.2,0.304,6.99
GC,1h,32,0.015,3.5,on,ny_morning_wide,16,56.2,0.125,2.0
GC,1h,32,0.015,3.5,on,comex_open_window,10,60.0,0.2,2.0
GC,1h,32,0.015,3.5,on,london_through_ny,35,65.7,0.314,10.99
GC,1h,32,0.02,2.0,off,all_hours,102,58.8,0.176,17.95
GC,1h,32,0.02,2.0,off,gold_3_sessions,50,60.0,0.2,10.0
GC,1h,32,0.02,2.0,off,ny_morning_only,20,55.0,0.1,2.0
GC,1h,32,0.02,2.0,off,london_plus_ny,37,62.2,0.243,8.99
GC,1h,32,0.02,2.0,off,ny_morning_wide,32,50.0,0.0,0.0
GC,1h,32,0.02,2.0,off,comex_open_window,15,53.3,0.067,1.01
GC,1h,32,0.02,2.0,off,london_through_ny,68,54.4,0.088,5.98
GC,1h,32,0.02,2.0,on,all_hours,59,61.0,0.22,12.98
GC,1h,32,0.02,2.0,on,gold_3_sessions,29,69.0,0.379,10.99
GC,1h,32,0.02,2.0,on,ny_morning_only,13,61.5,0.231,3.0
GC,1h,32,0.02,2.0,on,london_plus_ny,22,72.7,0.455,10.01
GC,1h,32,0.02,2.0,on,ny_morning_wide,20,50.0,0.0,0.0
GC,1h,32,0.02,2.0,on,comex_open_window,10,60.0,0.2,2.0
GC,1h,32,0.02,2.0,on,london_through_ny,39,56.4,0.128,4.99
GC,1h,32,0.02,2.5,off,all_hours,84,61.9,0.238,19.99
GC,1h,32,0.02,2.5,off,gold_3_sessions,48,68.8,0.375,18.0
GC,1h,32,0.02,2.5,off,ny_morning_only,20,65.0,0.3,6.0
GC,1h,32,0.02,2.5,off,london_plus_ny,37,73.0,0.459,16.98
GC,1h,32,0.02,2.5,off,ny_morning_wide,30,66.7,0.333,9.99
GC,1h,32,0.02,2.5,off,comex_open_window,15,66.7,0.333,5.0
GC,1h,32,0.02,2.5,off,london_through_ny,61,59.0,0.18,10.98
GC,1h,32,0.02,2.5,on,all_hours,52,67.3,0.346,17.99
GC,1h,32,0.02,2.5,on,gold_3_sessions,28,82.1,0.643,18.0
GC,1h,32,0.02,2.5,on,ny_morning_only,13,69.2,0.385,5.0
GC,1h,32,0.02,2.5,on,london_plus_ny,22,81.8,0.636,13.99
GC,1h,32,0.02,2.5,on,ny_morning_wide,19,68.4,0.368,6.99
GC,1h,32,0.02,2.5,on,comex_open_window,10,70.0,0.4,4.0
GC,1h,32,0.02,2.5,on,london_through_ny,37,64.9,0.297,10.99
GC,1h,32,0.02,3.0,off,all_hours,77,64.9,0.299,23.02
GC,1h,32,0.02,3.0,off,gold_3_sessions,44,63.6,0.273,12.01
GC,1h,32,0.02,3.0,off,ny_morning_only,20,65.0,0.3,6.0
GC,1h,32,0.02,3.0,off,london_plus_ny,35,71.4,0.429,15.02
GC,1h,32,0.02,3.0,off,ny_morning_wide,30,66.7,0.333,9.99
GC,1h,32,0.02,3.0,off,comex_open_window,15,66.7,0.333,5.0
GC,1h,32,0.02,3.0,off,london_through_ny,57,63.2,0.263,14.99
GC,1h,32,0.02,3.0,on,all_hours,51,68.6,0.373,19.02
GC,1h,32,0.02,3.0,on,gold_3_sessions,28,78.6,0.571,15.99
GC,1h,32,0.02,3.0,on,ny_morning_only,13,69.2,0.385,5.0
GC,1h,32,0.02,3.0,on,london_plus_ny,22,81.8,0.636,13.99
GC,1h,32,0.02,3.0,on,ny_morning_wide,19,68.4,0.368,6.99
GC,1h,32,0.02,3.0,on,comex_open_window,10,70.0,0.4,4.0
GC,1h,32,0.02,3.0,on,london_through_ny,36,66.7,0.333,11.99
GC,1h,32,0.02,3.5,off,all_hours,68,67.6,0.353,24.0
GC,1h,32,0.02,3.5,off,gold_3_sessions,42,59.5,0.19,7.98
GC,1h,32,0.02,3.5,off,ny_morning_only,20,60.0,0.2,4.0
GC,1h,32,0.02,3.5,off,london_plus_ny,34,67.6,0.353,12.0
GC,1h,32,0.02,3.5,off,ny_morning_wide,28,67.9,0.357,10.0
GC,1h,32,0.02,3.5,off,comex_open_window,15,60.0,0.2,3.0
GC,1h,32,0.02,3.5,off,london_through_ny,55,63.6,0.273,15.02
GC,1h,32,0.02,3.5,on,all_hours,48,70.8,0.417,20.02
GC,1h,32,0.02,3.5,on,gold_3_sessions,27,77.8,0.556,15.01
GC,1h,32,0.02,3.5,on,ny_morning_only,13,69.2,0.385,5.0
GC,1h,32,0.02,3.5,on,london_plus_ny,21,81.0,0.619,13.0
GC,1h,32,0.02,3.5,on,ny_morning_wide,18,72.2,0.444,7.99
GC,1h,32,0.02,3.5,on,comex_open_window,10,70.0,0.4,4.0
GC,1h,32,0.02,3.5,on,london_through_ny,35,68.6,0.371,12.98
GC,1h,32,0.025,2.0,off,all_hours,72,58.3,0.167,12.02
GC,1h,32,0.025,2.0,off,gold_3_sessions,33,60.6,0.212,7.0
GC,1h,32,0.025,2.0,off,ny_morning_only,15,60.0,0.2,3.0
GC,1h,32,0.025,2.0,off,london_plus_ny,26,53.8,0.077,2.0
GC,1h,32,0.025,2.0,off,ny_morning_wide,21,57.1,0.143,3.0
GC,1h,32,0.025,2.0,off,comex_open_window,7,71.4,0.429,3.0
GC,1h,32,0.025,2.0,off,london_through_ny,50,58.0,0.16,8.0
GC,1h,32,0.025,2.0,on,all_hours,37,54.1,0.081,3.0
GC,1h,32,0.025,2.0,on,gold_3_sessions,19,63.2,0.263,5.0
GC,1h,32,0.025,2.0,on,ny_morning_only,8,62.5,0.25,2.0
GC,1h,32,0.025,2.0,on,london_plus_ny,16,56.2,0.125,2.0
GC,1h,32,0.025,2.0,on,ny_morning_wide,10,50.0,0.0,0.0
GC,1h,32,0.025,2.0,on,comex_open_window,4,75.0,0.5,2.0
GC,1h,32,0.025,2.0,on,london_through_ny,24,54.2,0.083,1.99
GC,1h,32,0.025,2.5,off,all_hours,63,68.3,0.365,23.0
GC,1h,32,0.025,2.5,off,gold_3_sessions,31,64.5,0.29,8.99
GC,1h,32,0.025,2.5,off,ny_morning_only,15,73.3,0.467,7.01
GC,1h,32,0.025,2.5,off,london_plus_ny,23,65.2,0.304,6.99
GC,1h,32,0.025,2.5,off,ny_morning_wide,19,73.7,0.474,9.01
GC,1h,32,0.025,2.5,off,comex_open_window,7,100.0,1.0,7.0
GC,1h,32,0.025,2.5,off,london_through_ny,44,63.6,0.273,12.01
GC,1h,32,0.025,2.5,on,all_hours,35,65.7,0.314,10.99
GC,1h,32,0.025,2.5,on,gold_3_sessions,18,66.7,0.333,5.99
GC,1h,32,0.025,2.5,on,ny_morning_only,8,75.0,0.5,4.0
GC,1h,32,0.025,2.5,on,london_plus_ny,15,66.7,0.333,5.0
GC,1h,32,0.025,2.5,on,ny_morning_wide,9,77.8,0.556,5.0
